OBJECTID,ADDRESS,LOCATION,STREET,PLACEMENT,RACKS,SPACES,GLOBALID,INSTALL_YR,INSTALL_MO,LAT,LON,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Analysis Neighborhoods - 2010 census tracts assigned to neighborhoods 2,"CBD, BID and GBD Boundaries as of 2017 2",Central Market/Tenderloin Boundary Polygon - Updated 2,Neighborhoods
12829,601 Mission St,,Mission St,SIDEWALK,3,6,,2019,12,37.78794565,-122.3998612,POINT (-122.399861212 37.787945654),1/31/2020 14:21,6/17/2024 10:17,Financial District/South Beach,6,32,1,10,8,25,4,,32
10641,2020 LANE ST,Butchertown Gourmet,LANE,SIDEWALK,1,2,,2015,6,37.729423,-122.392185,POINT (-122.392184804 37.729422605),1/29/2020 12:38,6/17/2024 10:17,Bayview Hunters Point,10,86,2,9,1,161,,,86
20492,2341 Folsom Street,Chuy’s Fiesta’s Restaurant,Folsom Street,SIDEWALK,1,2,,2023,1,,,POINT (-122.414784987 37.759788407),2/3/2023 15:21,6/17/2024 10:17,Mission,9,53,3,2,20,169,,,53
11569,131 STEUART ST,Little Saigon,STEUART,SIDEWALK,1,2,,2010,0,37.793006999999996,-122.392361,POINT (-122.392360796 37.793007),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,108,1,10,8,25,,,108
11331,544 CAPP ST,La Boulange Cafe & Bakery,CAPP,SIDEWALK,1,2,,2010,0,37.757916,-122.418192,POINT (-122.418191796 37.757916005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
13779,5112 3rd Street,Word. A Cafe,3rd Street,SIDEWALK,3,6,,2020,8,,,POINT (-122.391702174 37.732148555),12/31/2020 11:57,6/17/2024 10:17,Bayview Hunters Point,10,87,2,9,1,139,,,87
11333,820 CLEMENT ST,Goodwill,CLEMENT,SIDEWALK,1,2,,2006,0,37.783018999999996,-122.468131,POINT (-122.468130786 37.783019007),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,97,,,5
9653,408 JACKSON ST,Montgomery Gallery,JACKSON,SIDEWALK,1,2,,2010,9,37.796734,-122.402123,POINT (-122.402122794 37.796734001),1/29/2020 12:38,6/17/2024 10:17,Chinatown,3,106,6,3,6,55,,,106
9379,3998 18TH ST,7-Eleven,18TH,SIDEWALK,1,2,,2011,8,37.761187,-122.432547,POINT (-122.432546793 37.761187006),1/29/2020 12:38,6/17/2024 10:17,Castro/Upper Market,8,38,3,5,5,162,,,38
8561,2101 Irving Street,22nd Avenue Market,Irving Street,SIDEWALK,3,6,,2017,7,0,0,POINT (-122.480544339 37.763166272),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,62,,,39
11640,250 14TH ST,San Francisco Herb Co,14TH,SIDEWALK,1,2,,2011,2,37.768634,-122.418752,POINT (-122.418751794 37.768634004),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
9629,1917 Irving St,Western Union,IRVING,SIDEWALK,1,2,,2017,7,37.763438,-122.478383,POINT (-122.478383395 37.76343752),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,62,,,39
13831,450 Mission,Salesforce,Mission,SIDEWALK,2,4,,2020,9,,,POINT (-122.397146628 37.790111973),12/31/2020 12:01,6/17/2024 10:17,Financial District/South Beach,6,108,1,10,8,25,3,,108
10990,530 HAIGHT ST,Post All Center,HAIGHT,SIDEWALK,1,2,,2010,0,37.772270999999996,-122.430831,POINT (-122.430830792 37.772271005),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,26,4,11,9,137,,,26
9782,1355 VALENCIA ST,Murphy Investments Property Management,VALENCIA,SIDEWALK,1,2,,2013,4,37.751287,-122.420222,POINT (-122.420221796 37.751287006),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
11895,32 OTIS ST,City Ballet School,OTIS,SIDEWALK,2,4,,2004,0,37.772796,-122.419561,POINT (-122.419560794 37.772796004),1/29/2020 12:38,6/17/2024 10:17,Mission,6,32,1,10,20,89,,1,32
11682,11 03RD ST,Subway,03RD,SIDEWALK,0,0,,2015,8,37.787436,-122.403293,POINT (-122.403293258 37.787435768),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,32,6,10,8,25,4,,32
10731,1290 09TH AVE,Hotei Restaurant,09TH,SIDEWALK,1,2,,2005,0,37.764291,-122.466108,POINT (-122.466107788 37.764291008),1/29/2020 12:38,6/17/2024 10:17,Inner Sunset,7,109,10,11,14,151,,,109
13919,1327 Chestnut St,Dianne Nola - Curly Hair Specialist,Chestnut St,SIDEWALK,2,4,,2020,12,,,POINT (-122.425273759 37.802220412),12/31/2020 12:16,6/17/2024 10:17,Marina,2,17,4,6,13,130,,,17
12603,1851 Gough Street,Lafayette Park,Gough Street,SIDEWALK,2,4,,2019,12,37.79041938,-122.4257209,POINT (-122.425720868 37.790419384),1/31/2020 14:21,6/17/2024 10:17,Pacific Heights,2,102,4,6,30,39,,,102
8992,240 Kearny Street,Mixt,Kearny Street,SIDEWALK,1,2,,2018,4,0,0,POINT (-122.403760422 37.790401729),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,19,6,3,8,43,,,19
21489,3364 25th Street,,25th Street,SIDEWALK,1,2,,2024,4,,,POINT (-122.417640976 37.750818021),1/26/2024 11:52,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
9826,2305 IRVING ST,Little Paris,IRVING,SIDEWALK,1,2,,2003,0,37.763065999999995,-122.482629,POINT (-122.482628786 37.763066009),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,62,,,39
10011,1898 HYDE ST,Lemanski and Rockwell Architects,HYDE,SIDEWALK,2,4,,2015,1,37.798263999999996,-122.418884,POINT (-122.41888359 37.798263902),1/29/2020 12:38,6/17/2024 10:17,Russian Hill,3,107,6,3,32,15,,,107
10308,1200 Polk st,El Super Burrito,POLK,SIDEWALK,1,2,,2016,8,37.787782,-122.420033,POINT (-122.420033488 37.787781526),1/29/2020 12:38,6/17/2024 10:17,Nob Hill,3,50,4,3,21,11,10,,50
9797,170 GRANT AVE,Cannell Capital,GRANT,SIDEWALK,1,2,,2010,11,37.788544,-122.40495,POINT (-122.404949794 37.788544002),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,19,6,3,8,43,5,,19
11503,600 16TH ST,UCSF Mission Bay Genentech Hall,CAMPUS LANE,PARCEL,48,48,,2005,0,37.767624999999995,-122.392397,POINT (-122.392396799 37.767625002),1/29/2020 12:38,6/17/2024 10:17,Mission Bay,6,34,1,10,4,68,,,34
10620,3464 19TH ST,Lexington Club,19TH,SIDEWALK,1,2,,2004,0,37.760338999999995,-122.420787,POINT (-122.420786595 37.760339275),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
12013,2872 FOLSOM ST,The Yoga Society of SF,FOLSOM,SIDEWALK,2,4,,2012,2,37.75143,-122.414315,POINT (-122.414314797 37.751430006),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,166,,,53
20239,100 Drumm Street,4 Embarcadero Center,Drumm Street,SIDEWALK,2,4,,2022,2,,,POINT (-122.396594241 37.794677369),2/3/2023 15:09,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,22,,,108
8793,1776 18th Street,OpenScope Studio,18th Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.400054351 37.762560841),1/29/2020 12:38,6/17/2024 10:17,Potrero Hill,10,54,2,9,26,34,,,54
9516,141 KEARNY ST,UNKNOWN,KEARNY,SIDEWALK,1,2,,2003,0,37.789466,-122.4041,POINT (-122.404099794 37.789466001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,19,6,3,8,43,5,,19
20459,521 Balboa Street,Scenic Routes Community Bicycle Center,Balboa Street,SIDEWALK,2,4,,2023,1,,,POINT (-122.46430698 37.777229171),2/3/2023 15:21,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,94,,,5
8717,1844 Market Street,N/A,Market Street,SIDEWALK,1,2,,2018,9,0,0,POINT (-122.424425162 37.77155301),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,8,27,7,5,9,37,9,,27
10744,155 FELL ST,Rickshaw Shop,FELL,SIDEWALK,2,4,,2006,0,37.77598,-122.420447,POINT (-122.420446793 37.775980004),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,6,21,4,11,9,70,8,,21
13587,4508 Third Street,Las Isletas,Third Street,SIDEWALK,2,4,,2020,5,,,POINT (-122.389984615 37.737069187),6/19/2020 15:47,6/17/2024 10:17,Bayview Hunters Point,10,86,2,9,1,26,,,86
9388,307 KEARNY ST,muraccis Japanese Curry,KEARNY,SIDEWALK,1,2,,2010,0,37.790892,-122.404251,POINT (-122.404250793 37.790892001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,104,6,3,8,43,,,104
21424,4720 Geary,Shiatsu Massage,Geary,SIDEWALK,1,2,,2024,2,,,,1/5/2024 14:11,6/17/2024 10:17,,,,,,,,,,
12055,3545 GEARY BLVD,Telegraph Crossfit,GEARY,SIDEWALK,1,2,,2013,5,37.781037999999995,-122.456993,POINT (-122.456992987 37.781038056),1/29/2020 12:38,6/17/2024 10:17,Lone Mountain/USF,2,12,8,4,18,75,,,12
11873,720 YORK ST,Benjamini Associates,YORK,SIDEWALK,1,2,,2012,6,37.759820999999995,-122.40919,POINT (-122.409189797 37.759821004),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,9,20,169,,,53
21290,1392 Alemany Boulevard,,Alemany Boulevard,SIDEWALK,1,2,,2023,6,,,POINT (-122.43397121 37.729507044),11/13/2023 15:39,6/17/2024 10:17,Outer Mission,11,94,9,5,28,186,,,94
11253,535 MISSION ST,Shaw Alley,MISSION,SIDEWALK,2,4,,2015,7,37.78875,-122.398027,POINT (-122.398027395 37.788750401),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,32,1,10,8,25,3,,32
10103,1830 HARRISON ST,UNKNOWN,HARRISON,SIDEWALK,1,2,,2004,0,37.76798,-122.413941,POINT (-122.413940795 37.767980005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,180,,,53
11567,900 HYDE ST,St. Francis Memorial Hospital,HYDE,SIDEWALK,2,4,,2015,1,37.789542999999995,-122.416673,POINT (-122.416672991 37.789543203),1/29/2020 12:38,6/17/2024 10:17,Nob Hill,3,50,6,3,21,44,,,50
11641,1706 Post Street,Buchanan Mall,POST,SIDEWALK,4,8,,2017,3,37.785615,-122.429934,POINT (-122.429934265 37.785614986),1/29/2020 12:38,6/17/2024 10:17,Japantown,5,101,4,11,15,4,11,,101
12088,2938 WASHINGTON ST,San Francisco Waldorf School,WASHINGTON,SIDEWALK,2,4,,2015,12,37.790738,-122.441657,POINT (-122.441657087 37.790738016),1/29/2020 12:38,6/17/2024 10:17,Pacific Heights,2,102,8,6,30,7,,,102
13636,2600 16th St,Dandelion Chocolate,16th St,SIDEWALK,4,8,,2020,7,,,POINT (-122.412486107 37.765493804),6/19/2020 16:23,6/17/2024 10:17,Mission,9,53,3,2,20,180,,,53
21219,1550 4th Street,,4th Street,SIDEWALK,3,6,,2023,2,,,POINT (-122.391182239 37.769302616),11/13/2023 15:39,6/17/2024 10:17,Mission Bay,6,34,1,10,4,68,,,34
21834,3437 A Mission St,New Looks Salon,Mission,SIDEWALK,1,2,,2024,4,,,POINT (-122.422346961 37.741673321),1/26/2024 11:52,6/17/2024 10:17,Bernal Heights,9,83,9,2,2,188,,,83
9310,360 GROVE ST,Performing Arts Garage,GROVE,GARAGE,12,24,,2015,1,37.777958999999996,-122.422517,POINT (-122.422516893 37.777959154),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,21,4,11,9,70,,,21
11984,730 Polk St,Project Open Hand,POLK,SIDEWALK,4,8,,2016,8,37.783615999999995,-122.419195,POINT (-122.419195419 37.783616306),1/29/2020 12:38,6/17/2024 10:17,Tenderloin,5,20,4,10,36,132,,1,20
21138,2845 Mission,0,Mission Street,SIDEWALK,1,2,,2023,11,,,POINT (-122.418327899 37.751488964),11/13/2023 15:31,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
10193,1 DR CARLTON B GOODLETT PL,City Hall,POLK,SIDEWALK,2,4,,2002,0,37.778841,-122.419017,POINT (-122.419016792 37.778841003),1/29/2020 12:38,6/17/2024 10:17,Tenderloin,5,21,4,10,36,132,8,1,21
10064,1396 La Playa St,java beach cafe,LA PLAYA,SIDEWALK,1,2,,2016,8,37.760377999999996,-122.509061,POINT (-122.509061157 37.760377573),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,147,,,39
21456,"""399"" 23rd Ave",Saint Monica School,23rd Ave,SIDEWALK,1,2,,2024,2,,,,1/5/2024 14:11,6/17/2024 10:17,,,,,,,,,,
9685,483 GUERRERO ST,Pretty Parlor,GUERRERO,SIDEWALK,1,2,,2015,8,37.763445,-122.423849,POINT (-122.423848578 37.763444751),1/29/2020 12:38,6/17/2024 10:17,Mission,9,37,3,5,20,178,,,37
21309,1810 Van Ness Ave,,Van Ness Ave,SIDEWALK,2,4,,2023,10,,,POINT (-122.422569273 37.792341803),11/13/2023 15:39,6/17/2024 10:17,Russian Hill,3,105,4,3,32,45,,,105
21365,2136 California St,Baradat Properties,California St,SIDEWALK,2,4,,2023,10,,,POINT (-122.429527137 37.78950315),11/13/2023 15:39,6/17/2024 10:17,Pacific Heights,2,102,4,6,30,79,,,102
21303,1300 Van Ness Ave,Regency Ballroom,Van Ness Ave,SIDEWALK,2,4,,2023,10,,,POINT (-122.421628924 37.787615063),11/13/2023 15:39,6/17/2024 10:17,Nob Hill,3,50,4,3,21,11,10,,50
9028,201 VAN NESS AVE,Davies Symphony Hall,VAN NESS,SIDEWALK,1,2,,0,0,37.777436,-122.419981,POINT (-122.419980793 37.777436004),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,21,4,11,9,70,8,,21
21779,4720 Geary,Shiatsu Massage,Geary,SIDEWALK,1,2,,2024,2,,,POINT (-122.470108002 37.781069985),1/5/2024 14:18,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,97,,,5
11131,4218 MISSION ST,The Green Cross,MISSION,SIDEWALK,1,2,,2015,1,37.729766999999995,-122.430572,POINT (-122.430571497 37.729766909),1/29/2020 12:38,6/17/2024 10:17,Outer Mission,11,94,9,1,28,186,,,94
8974,2999 Mission Street,Casa Guadalupe,Mission Street,SIDEWALK,1,2,,2018,5,0,0,POINT (-122.417883132 37.749232041),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
11077,180 MONTGOMERY ST,Bank of the West,MONTGOMERY,SIDEWALK,1,2,,2011,4,37.790731,-122.401956,POINT (-122.401955794 37.790731002),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,43,,,108
8985,962 Valencia St,Chrome Industries,Valencia Street,SIDEWALK,1,2,,2017,10,0,0,POINT (-122.421466401 37.757497811),1/29/2020 12:38,6/17/2024 10:17,Mission,9,52,3,5,20,76,,,52
10375,1 DR CARLTON B GOODLETT PL,City Hall,POLK,SIDEWALK,2,4,,2010,12,37.779319,-122.418804,POINT (-122.418803793 37.779319003),1/29/2020 12:38,6/17/2024 10:17,Tenderloin,5,21,4,10,36,132,8,1,21
10784,448 CORTLAND AVE,Good Life Grocery,CORTLAND,SIDEWALK,1,2,,2012,11,37.738887999999996,-122.416705,POINT (-122.416704797 37.738888007),1/29/2020 12:38,6/17/2024 10:17,Bernal Heights,9,61,9,2,2,158,,,61
11175,3271 16TH ST,Laughing Lotus Yoga Center,16TH,SIDEWALK,2,4,,0,0,37.764429,-122.425586,POINT (-122.425585793 37.764429005),1/29/2020 12:38,6/17/2024 10:17,Mission,8,37,3,5,20,178,,,37
12786,2491 48th Avenue,,48th Avenue,SIDEWALK,4,8,,2019,12,37.74012008,-122.5066515,POINT (-122.506651466 37.740120077),1/31/2020 14:21,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,102,,,39
21287,600 South Van Ness Ave,,South Van Ness Ave,SIDEWALK,1,2,,2023,6,,,POINT (-122.417407316 37.76349889),11/13/2023 15:39,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
9555,151 03RD ST,SF MOMA,03RD,SIDEWALK,1,2,,2010,0,37.785917999999995,-122.400737,POINT (-122.400736795 37.785918002),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,32,1,10,8,25,4,,32
10922,5162 03rd Street,Mazzei Hardware Store,03RD,SIDEWALK,1,2,,2017,2,37.731294999999996,-122.39208,POINT (-122.392079749 37.731294966),1/29/2020 12:38,6/17/2024 10:17,Bayview Hunters Point,10,87,2,9,1,139,,,87
11919,919 KEARNY ST,House of Nanking,KEARNY,SIDEWALK,1,2,,2006,0,37.796434,-122.405371,POINT (-122.405370793 37.796434001),1/29/2020 12:38,6/17/2024 10:17,Chinatown,3,104,6,3,6,55,,,104
10801,740 TAYLOR ST,UNKNOWN,TAYLOR,SIDEWALK,1,2,,2003,0,37.789378,-122.411765,POINT (-122.411764793 37.789378002),1/29/2020 12:38,6/17/2024 10:17,Nob Hill,3,50,6,3,21,10,,,50
9905,4252 Irving St,residential,IRVING,SIDEWALK,1,2,,2015,6,37.762505,-122.50371,POINT (-122.503710282 37.76250511),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,147,,,39
12768,144 2nd St,,2nd St,SIDEWALK,1,2,,2019,12,37.78742318,-122.3990763,POINT (-122.399076273 37.787423176),1/31/2020 14:21,6/17/2024 10:17,Financial District/South Beach,6,32,1,10,8,25,3,,32
10215,801 TREAT AVE,Las Americas Childcare Center,21ST,SIDEWALK,1,2,,2010,0,37.756822,-122.412738,POINT (-122.412737497 37.756821845),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,195,,,53
10101,9 Clement,Active Pilates,CLEMENT,SIDEWALK,1,2,,2016,11,37.783114999999995,-122.459115,POINT (-122.459114964 37.783114552),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,98,,,5
14219,601 Filbert,,Filbert,SIDEWALK,3,6,,2021,5,,,POINT (-122.409562562 37.801355428),12/29/2021 16:46,6/17/2024 10:17,North Beach,3,106,6,3,23,50,,,106
10883,79 NEW MONTGOMERY ST,Academy of Art University,NEW MONTGOMERY,SIDEWALK,1,2,,2002,0,37.787884999999996,-122.400522,POINT (-122.400521795 37.787885002),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,108,6,10,8,25,4,,108
20367,46 15th Ave,,15th Ave,SIDEWALK,1,2,,2022,6,,,POINT (-122.401328475 37.767469712),2/3/2023 15:10,6/17/2024 10:17,Mission Bay,6,33,1,9,4,68,,,33
9580,1345 TURK ST,residential,TURK,SIDEWALK,2,4,,2012,4,37.780313,-122.431218,POINT (-122.431217791 37.780313005),1/29/2020 12:38,6/17/2024 10:17,Western Addition,5,97,4,11,39,2,,,97
10354,2254 Clement St,Cigarette Depot,CLEMENT,SIDEWALK,2,4,,2017,5,37.782166,-122.483325,POINT (-122.483325304 37.782165598),1/29/2020 12:38,6/17/2024 10:17,Outer Richmond,1,8,8,4,29,28,,,8
11736,2101 Irving St,22nd Avenue Market,22ND,SIDEWALK,2,4,,2017,7,37.763349999999996,-122.480364,POINT (-122.480364295 37.763350323),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,62,,,39
11297,1347 Church St,Mojo Chiropractic,CHURCH,SIDEWALK,2,4,,2016,7,37.749356,-122.427119,POINT (-122.427119177 37.749356392),1/29/2020 12:38,6/17/2024 10:17,Noe Valley,8,52,3,5,22,84,,,52
9693,1100 CESAR CHAVEZ ST,Veritable Vegetable,CESAR CHAVEZ,SIDEWALK,1,2,,2011,4,37.750448,-122.389007,POINT (-122.389006801 37.750448003),1/29/2020 12:38,6/17/2024 10:17,Bayview Hunters Point,10,56,2,9,1,21,14,,56
12059,3242 22ND ST,Escape from New York Pizza,22ND,ROADWAY,6,12,,2012,6,37.755522,-122.419539,POINT (-122.419538796 37.755522005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
14413,2121 3rd St,The Gantry,3rd St,SIDEWALK,1,2,,2021,12,,,POINT (-122.388780044 37.762688989),12/29/2021 16:46,6/17/2024 10:17,Potrero Hill,10,55,2,9,26,167,14,,55
10008,3905 SACRAMENTO ST,Doctor's office,SACRAMENTO,SIDEWALK,1,2,,2010,9,37.786588,-122.457182,POINT (-122.457181787 37.786588005),1/29/2020 12:38,6/17/2024 10:17,Presidio Heights,2,10,8,6,31,80,,,10
21464,5501 Geary,East West Bank,Geary,SIDEWALK,1,2,,2024,2,,,,1/5/2024 14:11,6/17/2024 10:17,,,,,,,,,,
12769,181 2nd St,,2nd St,SIDEWALK,2,4,,2019,12,37.78700701,-122.3985285,POINT (-122.398528458 37.787007008),1/31/2020 14:21,6/17/2024 10:17,Financial District/South Beach,6,32,1,10,8,25,3,,32
10254,261 SOUTH VAN NESS AVE,10th Planet Jiu Jitsu,SOUTH VAN NESS,SIDEWALK,2,4,,2015,8,37.76902,-122.417701,POINT (-122.417700538 37.769020181),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,180,,,53
10610,374 Brannan St,Breather,BRANNAN,SIDEWALK,1,2,,2016,8,37.780578,-122.393805,POINT (-122.3938049 37.780577922),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,31,1,10,8,25,,,31
11860,560 CENTRAL AVE,Bistro Central Parc,CENTRAL,SIDEWALK,3,6,,2012,2,37.774997,-122.444267,POINT (-122.44426679 37.774997006),1/29/2020 12:38,6/17/2024 10:17,Lone Mountain/USF,5,24,7,11,18,71,,,24
21494,2998 26th Street,Tamariz Cargo,26th Street,SIDEWALK,1,2,,2024,4,,,POINT (-122.409685065 37.749612691),1/26/2024 11:52,6/17/2024 10:17,Mission,9,53,3,2,20,194,,,53
10864,1186 FOLSOM ST,UNKNOWN,FOLSOM,SIDEWALK,1,2,,2000,0,37.775465,-122.409853,POINT (-122.409852795 37.775465003),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,35,,,32
11013,3030 16TH ST,Arman One Dollar Only,16TH,SIDEWALK,1,2,,2005,0,37.765367,-122.420282,POINT (-122.420281795 37.765367004),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
11364,870 MARKET ST,Flood Building,MARKET,SIDEWALK,1,2,,0,0,37.785106,-122.40741,POINT (-122.407409793 37.785106001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,19,6,3,8,43,5,,19
9149,57 POST ST,Mechanics' Institute Library,POST,SIDEWALK,2,4,,2015,1,37.788855,-122.402957,POINT (-122.402956794 37.788855001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,19,6,3,8,43,,,19
21862,3566 20th Street,Garden Creamery,20th Street,SIDEWALK,1,2,,2024,4,,,POINT (-122.420385965 37.758736991),1/26/2024 11:52,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
21227,806 14th street,S&A Liquors,14th street,SIDEWALK,2,4,,2023,2,,,POINT (-122.431377944 37.767646744),11/13/2023 15:39,6/17/2024 10:17,Castro/Upper Market,8,28,7,5,5,90,,,28
13122,611 Guerrero Street,,Guerrero Street,SIDEWALK,1,2,,2019,12,37.76494465,-122.4240592,POINT (-122.424059149 37.764944653),1/31/2020 14:21,6/17/2024 10:17,Mission,9,37,3,5,20,178,,,37
8747,586 06th Street,Ritual Hot Yoga,06th Street,SIDEWALK,2,4,,2018,3,0,0,POINT (-122.401530861 37.77492449),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,179,,,32
13629,3502 Rivera,,Rivera,SIDEWALK,2,4,,2020,7,,,POINT (-122.503938488 37.745553621),6/19/2020 16:23,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,102,,,39
12266,4089 24TH ST,Gallery of Jewels,24TH,SIDEWALK,1,2,,2004,0,37.751183999999995,-122.433777,POINT (-122.433776795 37.751184007),1/29/2020 12:38,6/17/2024 10:17,Noe Valley,8,84,3,5,22,84,12,,84
8797,4120 Irving Street,Avenues Dry Goods,Irving Street,SIDEWALK,1,2,,2017,7,0,0,POINT (-122.50206691 37.762605972),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,104,,,39
11187,42 HOFF ST,16th & Hoff Garage,HOFF,GARAGE,3,6,,2013,9,37.764303,-122.420591,POINT (-122.420591395 37.764302915),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
12568,271 Francisco Street,Parties that Cook,Francisco Street,SIDEWALK,1,2,,2019,12,37.80515791,-122.4095967,POINT (-122.409596716 37.80515791),1/31/2020 14:21,6/17/2024 10:17,North Beach,3,106,6,3,23,24,,,106
12728,1254 Mason,"DOMINIQUE PRICE ARCHITECTS, INC",Mason,SIDEWALK,1,2,,2019,12,37.79500488,-122.4114498,POINT (-122.41144978 37.795004883),1/31/2020 14:21,6/17/2024 10:17,Chinatown,3,16,6,3,6,12,,,16
20371,149 Dolores,,Dolores,SIDEWALK,1,2,,2022,6,,,POINT (-122.426711156 37.767110235),2/3/2023 15:09,6/17/2024 10:17,Castro/Upper Market,8,37,3,5,5,88,,,37
14441,2230 Rivera,,Rivera,SIDEWALK,1,2,,2021,10,,,POINT (-122.490249444 37.746156816),12/29/2021 16:46,6/17/2024 10:17,Sunset/Parkside,4,40,10,7,35,30,,,40
21789,7001 Geary,Kufu-Ya,Geary,SIDEWALK,1,2,,2024,2,,,POINT (-122.49454301 37.779400017),1/5/2024 14:18,6/17/2024 10:17,Outer Richmond,1,8,8,4,29,27,,,8
9233,421 BARTLETT ST,Mission Annex CDC,BARTLETT,SIDEWALK,1,2,,2013,4,37.750267,-122.419193,POINT (-122.419192596 37.750266596),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
11061,1166 GENEVA AVE,Broken Record Bar and Grill,GENEVA,SIDEWALK,1,2,,2010,0,37.714259999999996,-122.436988,POINT (-122.436987798 37.71426001),1/29/2020 12:38,6/17/2024 10:17,Excelsior,11,58,9,1,7,156,,,58
14323,1755 Van Ness Ave,,Van Ness Ave,SIDEWALK,1,2,,2021,11,,,POINT (-122.422502739 37.791800216),12/29/2021 16:46,6/17/2024 10:17,Nob Hill,3,105,4,3,21,44,,,105
13935,100 20th ave,,20th ave,SIDEWALK,1,2,,2020,12,,,POINT (-122.479782563 37.785796417),12/31/2020 12:16,6/17/2024 10:17,Outer Richmond,1,2,8,4,29,28,,,2
9558,956 COLE ST,Cole Hardware,COLE,SIDEWALK,1,2,,2006,0,37.765364,-122.449438,POINT (-122.44943779 37.765363837),1/29/2020 12:38,6/17/2024 10:17,Haight Ashbury,8,29,7,11,3,135,,,29
21818,5501 Geary,East West Bank,Geary,SIDEWALK,1,2,,2024,2,,,POINT (-122.478483032 37.780066001),1/5/2024 14:18,6/17/2024 10:17,Outer Richmond,1,8,8,4,29,93,,,8
9881,1050 HOWARD ST,Ritual Coffee Roasters,HOWARD,SIDEWALK,2,4,,2015,10,37.778895999999996,-122.40835,POINT (-122.408349575 37.778895891),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,181,,1,32
